ACC_YYMM,STATE_NAME,STATE_CODE,DISTRICT,BRANCH_CODE,BRANCH_NAME,CONTR_DESC,ASSET_MAKE_DESC,ASSET_TYPE,ASSET_LEVEL2_DESC,ASSET_CLASS_DESC,UNITS SOLD
202409,KERALA,KL,THRISSUR,758,KUNNAMKULAM / RETAIL,NEW VEHICLES,TATA,SANTRO,SEDAN,LUXURY,5
202503,KERALA,KL,ERNAKULAM,709,ERNAKULAM / DISTRIBUTION,USED VEHICLES,TATA,SWIFT,SEDAN,MID SIZE,7
202412,KERALA,KL,THIRUVANANTHAPURAM,637,VARKALA / RETAIL,USED VEHICLES,HYUNDAI,NEXON,SEDAN,SMALL CARS,10
202412,KERALA,KL,KANNUR,348,PAYYANUR / RETAIL,USED VEHICLES,HONDA,CITY,SEDAN,LUXURY,9
202507,KERALA,KL,KOLLAM,315,KOTTARAKKARA / RETAIL,NEW VEHICLES,TATA,NEXON,SUV,SMALL CARS,5
202409,KERALA,KL,KASARAGOD,123,KANHANGAD / RETAIL,NEW VEHICLES,MARUTI,CITY,HATCHBACK,SMALL CARS,9
202504,KERALA,KL,WAYANAD,851,KALPETTA,USED VEHICLES,HYUNDAI,NEXON,HATCHBACK,MID SIZE,3
202504,KERALA,KL,KOZHIKODE,697,KOZHIKODE / DISTRIBUTION,NEW VEHICLES,HONDA,SANTRO,HATCHBACK,SMALL CARS,3
202407,KERALA,KL,ERNAKULAM,262,MUVATTUPUZHA / RETAIL,USED VEHICLES,HONDA,SWIFT,HATCHBACK,MID SIZE,5
202408,KERALA,KL,KANNUR,540,TALIPARAMBA / RETAIL,NEW VEHICLES,HYUNDAI,SWIFT,HATCHBACK,SMALL CARS,6
202502,KERALA,KL,KOLLAM,380,PUNALUR / RETAIL,USED VEHICLES,HYUNDAI,CITY,HATCHBACK,LUXURY,5
202501,KERALA,KL,ERNAKULAM,959,ANGAMALY / RETAIL,USED VEHICLES,TATA,CITY,SUV,SMALL CARS,10
202504,KERALA,KL,KOLLAM,176,KOLLAM / COMMERCIAL,NEW VEHICLES,HONDA,SWIFT,SUV,SMALL CARS,2
202412,KERALA,KL,PALAKKAD,475,PALAKKAD / RETAIL,NEW VEHICLES,HYUNDAI,SWIFT,SEDAN,MID SIZE,10
202504,KERALA,KL,ERNAKULAM,639,KERALA RO,USED VEHICLES,HONDA,SANTRO,SEDAN,MID SIZE,2
202412,KERALA,KL,KANNUR,835,KANNUR / COMMERCIAL,NEW VEHICLES,HYUNDAI,CITY,SUV,SMALL CARS,6
202407,KERALA,KL,PALAKKAD,950,PALAKKAD / RETAIL,USED VEHICLES,HONDA,SWIFT,SEDAN,SMALL CARS,8
202409,KERALA,KL,THIRUVANANTHAPURAM,274,ATTINGAL / RETAIL,USED VEHICLES,MARUTI,SWIFT,SEDAN,MID SIZE,6
202412,KERALA,KL,PALAKKAD,224,OTTAPALAM / RETAIL,NEW VEHICLES,HYUNDAI,NEXON,SEDAN,LUXURY,10
202501,KERALA,KL,THIRUVANANTHAPURAM,678,KAZHAKUTTAM / RETAIL,USED VEHICLES,MARUTI,NEXON,HATCHBACK,MID SIZE,6
202504,KERALA,KL,KOTTAYAM,367,KANJIRAPALLY / RETAIL,USED VEHICLES,MARUTI,NEXON,SEDAN,SMALL CARS,4
202505,KERALA,KL,ERNAKULAM,534,MUVATTUPUZHA / RETAIL,NEW VEHICLES,TATA,CITY,SUV,LUXURY,1
202506,KERALA,KL,KANNUR,893,TALIPARAMBA / RETAIL,NEW VEHICLES,HONDA,SANTRO,SUV,LUXURY,2
202411,KERALA,KL,KASARAGOD,907,KASARAGOD / RETAIL,USED VEHICLES,MARUTI,NEXON,SUV,LUXURY,5
202408,KERALA,KL,PATHANAMTHITTA,744,PATHANAMTHITTA / RETAIL,USED VEHICLES,HYUNDAI,SWIFT,SUV,MID SIZE,8
202410,KERALA,KL,PATHANAMTHITTA,714,PATHANAMTHITTA / RETAIL,NEW VEHICLES,HONDA,SWIFT,SUV,LUXURY,7
202409,KERALA,KL,KOLLAM,668,PUNALUR / RETAIL,USED VEHICLES,HONDA,SWIFT,SUV,SMALL CARS,1
202504,KERALA,KL,IDUKKI,804,ADIMALI / RETAIL,USED VEHICLES,HYUNDAI,CITY,SUV,LUXURY,4
202412,KERALA,KL,PALAKKAD,922,PALAKKAD / RETAIL,USED VEHICLES,HONDA,NEXON,SUV,MID SIZE,9
202411,KERALA,KL,KOZHIKODE,284,PERAMBRA / RETAIL,USED VEHICLES,HYUNDAI,NEXON,HATCHBACK,SMALL CARS,5
202505,KERALA,KL,PALAKKAD,730,PALAKKAD / RETAIL,USED VEHICLES,MARUTI,SWIFT,SEDAN,SMALL CARS,9
202407,KERALA,KL,MALAPPURAM,708,KOTTAKKAL / RETAIL,NEW VEHICLES,HONDA,SANTRO,SEDAN,MID SIZE,1
202410,KERALA,KL,KASARAGOD,446,KASARAGOD / RETAIL,NEW VEHICLES,HYUNDAI,SWIFT,SEDAN,SMALL CARS,4
202503,KERALA,KL,MALAPPURAM,358,KOTTAKKAL / RETAIL,NEW VEHICLES,HYUNDAI,SANTRO,SEDAN,MID SIZE,9
202410,KERALA,KL,KANNUR,198,IRITTY / RETAIL,USED VEHICLES,MARUTI,CITY,SEDAN,LUXURY,10
202505,KERALA,KL,KANNUR,853,KANNUR / RETAIL,USED VEHICLES,HONDA,CITY,SEDAN,MID SIZE,6
202504,KERALA,KL,KOTTAYAM,639,KOTTAYAM / RETAIL,NEW VEHICLES,HYUNDAI,SANTRO,SEDAN,LUXURY,8
202407,KERALA,KL,MALAPPURAM,660,TIRUR / RETAIL,USED VEHICLES,MARUTI,SWIFT,SEDAN,LUXURY,2
202410,KERALA,KL,THIRUVANANTHAPURAM,385,THIRUVANANTHAPURAM / RETAIL,NEW VEHICLES,HONDA,SWIFT,HATCHBACK,SMALL CARS,7
202505,KERALA,KL,ERNAKULAM,688,KERALA RO,USED VEHICLES,TATA,CITY,SEDAN,LUXURY,5
202501,KERALA,KL,KANNUR,357,THALASSERY / RETAIL,USED VEHICLES,MARUTI,NEXON,SUV,MID SIZE,7
202503,KERALA,KL,KOLLAM,547,KOLLAM / RETAIL,NEW VEHICLES,MARUTI,SWIFT,SEDAN,MID SIZE,6
202505,KERALA,KL,MALAPPURAM,814,KOTTAKKAL / RETAIL,USED VEHICLES,MARUTI,SANTRO,SEDAN,LUXURY,9
202506,KERALA,KL,KOTTAYAM,530,KOTTAYAM / COMMERCIAL,NEW VEHICLES,HONDA,SWIFT,SUV,SMALL CARS,5
202412,KERALA,KL,ALAPPUZHA,493,KAYAMKULAM / RETAIL,NEW VEHICLES,TATA,SANTRO,SUV,MID SIZE,4
202504,KERALA,KL,ERNAKULAM,262,ERNAKULAM / RETAIL,USED VEHICLES,HONDA,SWIFT,HATCHBACK,SMALL CARS,5
202410,KERALA,KL,IDUKKI,259,ADIMALI / RETAIL,NEW VEHICLES,HYUNDAI,CITY,SUV,SMALL CARS,2
202503,KERALA,KL,KOLLAM,708,KOLLAM / RETAIL,USED VEHICLES,TATA,NEXON,SUV,LUXURY,9
202501,KERALA,KL,WAYANAD,934,MANANTHAVADY,NEW VEHICLES,HYUNDAI,SWIFT,SEDAN,LUXURY,1
202501,KERALA,KL,KOZHIKODE,486,MUKKAM / RETAIL,NEW VEHICLES,MARUTI,SWIFT,HATCHBACK,MID SIZE,1
202505,KERALA,KL,ERNAKULAM,533,NORTH PARAVUR / RETAIL,USED VEHICLES,HYUNDAI,SWIFT,SEDAN,SMALL CARS,2
202506,KERALA,KL,PALAKKAD,109,PATTAMBI / RETAIL,NEW VEHICLES,HYUNDAI,CITY,SEDAN,LUXURY,4
202501,KERALA,KL,KANNUR,189,IRITTY / RETAIL,NEW VEHICLES,HONDA,SANTRO,SEDAN,LUXURY,1
202412,KERALA,KL,THRISSUR,242,IRINJALAKUDA / RETAIL,NEW VEHICLES,HYUNDAI,NEXON,SUV,LUXURY,2
202502,KERALA,KL,ERNAKULAM,780,ERNAKULAM / RETAIL,USED VEHICLES,HONDA,CITY,SUV,SMALL CARS,5
202506,KERALA,KL,MALAPPURAM,707,PERINTHALMANNA / RETAIL,USED VEHICLES,MARUTI,SANTRO,HATCHBACK,MID SIZE,4
202407,KERALA,KL,KANNUR,440,KANNUR / RETAIL,USED VEHICLES,HONDA,CITY,SEDAN,LUXURY,1
202407,KERALA,KL,MALAPPURAM,303,PERINTHALMANNA / RETAIL,USED VEHICLES,HYUNDAI,CITY,SUV,SMALL CARS,6
202503,KERALA,KL,MALAPPURAM,171,PERINTHALMANNA / RETAIL,USED VEHICLES,HYUNDAI,SANTRO,SEDAN,MID SIZE,9
202502,KERALA,KL,KOZHIKODE,195,MUKKAM / RETAIL,USED VEHICLES,TATA,SANTRO,SUV,MID SIZE,6
202503,KERALA,KL,PALAKKAD,427,MANNARKKAD / RETAIL,USED VEHICLES,TATA,CITY,HATCHBACK,LUXURY,5
202409,KERALA,KL,KOZHIKODE,888,KOZHIKODE / COMMERCIAL,USED VEHICLES,HONDA,SANTRO,SEDAN,SMALL CARS,6
202407,KERALA,KL,THIRUVANANTHAPURAM,972,ATTINGAL / RETAIL,USED VEHICLES,HONDA,CITY,HATCHBACK,LUXURY,4
202501,KERALA,KL,KOZHIKODE,466,MUKKAM / RETAIL,USED VEHICLES,MARUTI,SANTRO,SUV,SMALL CARS,4
202504,KERALA,KL,PALAKKAD,120,PALAKKAD / RETAIL,USED VEHICLES,TATA,NEXON,SUV,MID SIZE,9
202505,KERALA,KL,ALAPPUZHA,375,ALAPPUZHA / RETAIL,USED VEHICLES,HONDA,SWIFT,HATCHBACK,SMALL CARS,8
202505,KERALA,KL,KOZHIKODE,992,KOZHIKODE / COMMERCIAL,USED VEHICLES,TATA,SWIFT,SEDAN,MID SIZE,3
202506,KERALA,KL,PALAKKAD,572,OTTAPALAM / RETAIL,NEW VEHICLES,HYUNDAI,NEXON,SEDAN,MID SIZE,5
202502,KERALA,KL,ERNAKULAM,111,ERNAKULAM / COMMERCIAL,NEW VEHICLES,HONDA,NEXON,SEDAN,MID SIZE,7
202507,KERALA,KL,KANNUR,821,TALIPARAMBA / RETAIL,USED VEHICLES,MARUTI,NEXON,HATCHBACK,LUXURY,4
202409,KERALA,KL,MALAPPURAM,924,PERINTHALMANNA / RETAIL,NEW VEHICLES,HYUNDAI,SANTRO,SEDAN,MID SIZE,8
202507,KERALA,KL,KOZHIKODE,663,KOZHIKODE / DISTRIBUTION,USED VEHICLES,MARUTI,SWIFT,SUV,MID SIZE,2
202501,KERALA,KL,ERNAKULAM,288,ERNAKULAM / DISTRIBUTION,NEW VEHICLES,HYUNDAI,NEXON,SUV,LUXURY,2
202501,KERALA,KL,KOLLAM,565,KARUNAGAPPALLY / RETAIL,NEW VEHICLES,MARUTI,SWIFT,HATCHBACK,LUXURY,10
202407,KERALA,KL,THIRUVANANTHAPURAM,222,NEYYATTINKARA / RETAIL,USED VEHICLES,TATA,SANTRO,HATCHBACK,MID SIZE,1
202502,KERALA,KL,THIRUVANANTHAPURAM,522,NEDUMANGAD / RETAIL,NEW VEHICLES,HONDA,SWIFT,SUV,SMALL CARS,1
202506,KERALA,KL,PALAKKAD,167,OTTAPALAM / RETAIL,NEW VEHICLES,HYUNDAI,SANTRO,SUV,LUXURY,5
202409,KERALA,KL,ERNAKULAM,368,MUVATTUPUZHA / RETAIL,NEW VEHICLES,TATA,SANTRO,HATCHBACK,MID SIZE,2
202506,KERALA,KL,KOTTAYAM,962,KANJIRAPALLY / RETAIL,USED VEHICLES,TATA,SANTRO,HATCHBACK,LUXURY,5
202501,KERALA,KL,ERNAKULAM,301,KERALA RO,USED VEHICLES,HONDA,CITY,HATCHBACK,MID SIZE,1
202504,KERALA,KL,THRISSUR,530,THRISSUR / RETAIL,NEW VEHICLES,TATA,CITY,SEDAN,LUXURY,4
202507,KERALA,KL,KOTTAYAM,448,PALA / RETAIL,USED VEHICLES,MARUTI,SWIFT,HATCHBACK,LUXURY,1
202501,KERALA,KL,THIRUVANANTHAPURAM,112,NEDUMANGAD / RETAIL,USED VEHICLES,HONDA,CITY,HATCHBACK,SMALL CARS,1
202504,KERALA,KL,KOTTAYAM,693,KOTTAYAM / COMMERCIAL,USED VEHICLES,TATA,NEXON,SEDAN,MID SIZE,4
202411,KERALA,KL,KOZHIKODE,583,MUKKAM / RETAIL,NEW VEHICLES,HONDA,NEXON,HATCHBACK,MID SIZE,2
202505,KERALA,KL,KOZHIKODE,581,THAMARASSERY / RETAIL,NEW VEHICLES,MARUTI,CITY,HATCHBACK,SMALL CARS,8
202412,KERALA,KL,ALAPPUZHA,306,ALAPPUZHA / RETAIL,USED VEHICLES,HYUNDAI,SANTRO,SEDAN,SMALL CARS,10
202502,KERALA,KL,KOTTAYAM,579,PALA / RETAIL,NEW VEHICLES,MARUTI,CITY,SEDAN,SMALL CARS,5
202503,KERALA,KL,KOLLAM,153,KOLLAM / RETAIL,NEW VEHICLES,HONDA,CITY,SEDAN,MID SIZE,8
202501,KERALA,KL,KOZHIKODE,363,PERAMBRA / RETAIL,NEW VEHICLES,TATA,SWIFT,SEDAN,MID SIZE,3
202506,KERALA,KL,KASARAGOD,469,KASARAGOD / RETAIL,USED VEHICLES,HYUNDAI,NEXON,SUV,SMALL CARS,1
202409,KERALA,KL,KANNUR,800,IRITTY / RETAIL,NEW VEHICLES,HONDA,SWIFT,SEDAN,SMALL CARS,1
202412,KERALA,KL,KASARAGOD,425,KANHANGAD / RETAIL,USED VEHICLES,HYUNDAI,SANTRO,SEDAN,LUXURY,9
202506,KERALA,KL,KOTTAYAM,186,KANJIRAPALLY / RETAIL,USED VEHICLES,HONDA,CITY,SEDAN,LUXURY,4
202505,KERALA,KL,PATHANAMTHITTA,275,TIRUVALLA / RETAIL,USED VEHICLES,TATA,NEXON,SUV,LUXURY,3
202410,KERALA,KL,KANNUR,731,KANNUR / COMMERCIAL,USED VEHICLES,MARUTI,CITY,SEDAN,LUXURY,8
202409,KERALA,KL,ALAPPUZHA,851,MAVELIKARA / RETAIL,USED VEHICLES,HONDA,SANTRO,HATCHBACK,LUXURY,5
202501,KERALA,KL,KOLLAM,415,PUNALUR / RETAIL,NEW VEHICLES,MARUTI,SANTRO,HATCHBACK,LUXURY,4
202407,KERALA,KL,ALAPPUZHA,322,KAYAMKULAM / RETAIL,USED VEHICLES,HONDA,CITY,SEDAN,MID SIZE,1
202411,KERALA,KL,PALAKKAD,932,PATTAMBI / RETAIL,USED VEHICLES,HYUNDAI,SANTRO,SEDAN,LUXURY,9
202411,KERALA,KL,WAYANAD,831,MANANTHAVADY,USED VEHICLES,HYUNDAI,CITY,HATCHBACK,SMALL CARS,7
202503,KERALA,KL,MALAPPURAM,596,PERINTHALMANNA / RETAIL,USED VEHICLES,MARUTI,SANTRO,SUV,LUXURY,7
202504,KERALA,KL,MALAPPURAM,268,KOTTAKKAL / RETAIL,USED VEHICLES,TATA,SWIFT,HATCHBACK,MID SIZE,4
202502,KERALA,KL,WAYANAD,973,SULTHAN BATHERY,USED VEHICLES,MARUTI,NEXON,HATCHBACK,SMALL CARS,5
202502,KERALA,KL,MALAPPURAM,304,KOTTAKKAL / RETAIL,USED VEHICLES,MARUTI,SANTRO,HATCHBACK,SMALL CARS,6
202407,KERALA,KL,KOLLAM,353,PUNALUR / RETAIL,NEW VEHICLES,TATA,NEXON,SUV,SMALL CARS,10
202410,KERALA,KL,KOZHIKODE,721,KOZHIKODE / DISTRIBUTION,NEW VEHICLES,HYUNDAI,SANTRO,SEDAN,LUXURY,8
202505,KERALA,KL,MALAPPURAM,329,MANJERI / RETAIL,USED VEHICLES,HONDA,SWIFT,HATCHBACK,LUXURY,2
202505,KERALA,KL,KANNUR,106,KANNUR / RETAIL,USED VEHICLES,TATA,SWIFT,SEDAN,SMALL CARS,6
202409,KERALA,KL,KOTTAYAM,522,KOTTAYAM / RETAIL,NEW VEHICLES,TATA,SANTRO,SEDAN,MID SIZE,8
202504,KERALA,KL,KOTTAYAM,450,KOTTAYAM / COMMERCIAL,USED VEHICLES,HONDA,SWIFT,SUV,LUXURY,3
202504,KERALA,KL,THIRUVANANTHAPURAM,725,THIRUVANANTHAPURAM / RETAIL,USED VEHICLES,HYUNDAI,CITY,SEDAN,SMALL CARS,8
202412,KERALA,KL,KOLLAM,692,KOTTARAKKARA / RETAIL,USED VEHICLES,TATA,SANTRO,SEDAN,SMALL CARS,7
202407,KERALA,KL,KOLLAM,786,KOLLAM / COMMERCIAL,USED VEHICLES,HONDA,SANTRO,SUV,MID SIZE,1
202407,KERALA,KL,THRISSUR,641,KUNNAMKULAM / RETAIL,NEW VEHICLES,HYUNDAI,NEXON,SUV,MID SIZE,3
202504,KERALA,KL,KOTTAYAM,430,KOTTAYAM / RETAIL,USED VEHICLES,TATA,SANTRO,HATCHBACK,LUXURY,3
202410,KERALA,KL,PALAKKAD,806,PATTAMBI / RETAIL,USED VEHICLES,TATA,NEXON,SUV,MID SIZE,3
202507,KERALA,KL,IDUKKI,454,ADIMALI / RETAIL,USED VEHICLES,TATA,SWIFT,HATCHBACK,SMALL CARS,2
202408,KERALA,KL,KOZHIKODE,776,KOZHIKODE / DISTRIBUTION,USED VEHICLES,TATA,SANTRO,HATCHBACK,MID SIZE,6
202409,KERALA,KL,THRISSUR,515,THRISSUR / RETAIL,USED VEHICLES,HYUNDAI,SWIFT,SEDAN,LUXURY,3
202505,KERALA,KL,THIRUVANANTHAPURAM,127,VARKALA / RETAIL,USED VEHICLES,TATA,NEXON,SEDAN,MID SIZE,9
202504,KERALA,KL,ERNAKULAM,828,ERNAKULAM / RETAIL,NEW VEHICLES,HYUNDAI,SANTRO,SUV,SMALL CARS,10
202410,KERALA,KL,THIRUVANANTHAPURAM,518,NEYYATTINKARA / RETAIL,USED VEHICLES,HONDA,CITY,SUV,MID SIZE,2
202409,KERALA,KL,KOTTAYAM,109,KANJIRAPALLY / RETAIL,NEW VEHICLES,TATA,NEXON,SEDAN,LUXURY,8
202412,KERALA,KL,KOLLAM,212,KARUNAGAPPALLY / RETAIL,NEW VEHICLES,MARUTI,NEXON,HATCHBACK,LUXURY,1
202501,KERALA,KL,PALAKKAD,691,MANNARKKAD / RETAIL,USED VEHICLES,HONDA,SWIFT,SUV,SMALL CARS,10
202408,KERALA,KL,WAYANAD,194,KALPETTA,NEW VEHICLES,MARUTI,SANTRO,HATCHBACK,LUXURY,4
202410,KERALA,KL,KOZHIKODE,436,VADAKARA / RETAIL,NEW VEHICLES,TATA,NEXON,SUV,SMALL CARS,6
202502,KERALA,KL,PALAKKAD,251,PATTAMBI / RETAIL,NEW VEHICLES,HONDA,SANTRO,SEDAN,MID SIZE,1
202501,KERALA,KL,PATHANAMTHITTA,734,PATHANAMTHITTA / RETAIL,USED VEHICLES,MARUTI,SWIFT,SEDAN,SMALL CARS,8
202501,KERALA,KL,KANNUR,360,PAYYANUR / RETAIL,USED VEHICLES,TATA,NEXON,HATCHBACK,SMALL CARS,5
202407,KERALA,KL,THIRUVANANTHAPURAM,414,ATTINGAL / RETAIL,NEW VEHICLES,MARUTI,NEXON,HATCHBACK,LUXURY,3
202411,KERALA,KL,THIRUVANANTHAPURAM,230,KAZHAKUTTAM / RETAIL,NEW VEHICLES,MARUTI,CITY,HATCHBACK,LUXURY,2
202412,KERALA,KL,ERNAKULAM,314,ERNAKULAM / COMMERCIAL,NEW VEHICLES,HYUNDAI,SWIFT,HATCHBACK,LUXURY,7
202506,KERALA,KL,ERNAKULAM,619,MUVATTUPUZHA / RETAIL,NEW VEHICLES,HONDA,NEXON,SEDAN,LUXURY,3
202409,KERALA,KL,KOZHIKODE,955,VADAKARA / RETAIL,NEW VEHICLES,TATA,NEXON,SUV,LUXURY,1
202505,KERALA,KL,THRISSUR,318,THRISSUR / RETAIL,USED VEHICLES,HONDA,NEXON,HATCHBACK,SMALL CARS,3
202503,KERALA,KL,THIRUVANANTHAPURAM,181,NEYYATTINKARA / RETAIL,NEW VEHICLES,HYUNDAI,NEXON,HATCHBACK,MID SIZE,6
202501,KERALA,KL,ALAPPUZHA,935,ALAPPUZHA / RETAIL,NEW VEHICLES,HONDA,SWIFT,SUV,MID SIZE,1
202412,KERALA,KL,PALAKKAD,707,PALAKKAD / RETAIL,NEW VEHICLES,HYUNDAI,SWIFT,SEDAN,SMALL CARS,6
202502,KERALA,KL,MALAPPURAM,623,NILAMBUR / RETAIL,USED VEHICLES,HYUNDAI,SWIFT,HATCHBACK,MID SIZE,4
202504,KERALA,KL,KANNUR,560,KANNUR / COMMERCIAL,USED VEHICLES,MARUTI,SANTRO,SEDAN,SMALL CARS,6
202503,KERALA,KL,MALAPPURAM,290,MANJERI / RETAIL,USED VEHICLES,HYUNDAI,NEXON,HATCHBACK,MID SIZE,3
202503,KERALA,KL,KASARAGOD,598,KANHANGAD / RETAIL,USED VEHICLES,TATA,NEXON,HATCHBACK,SMALL CARS,8
202408,KERALA,KL,WAYANAD,956,MANANTHAVADY,NEW VEHICLES,HYUNDAI,NEXON,SEDAN,MID SIZE,10
202503,KERALA,KL,MALAPPURAM,526,NILAMBUR / RETAIL,NEW VEHICLES,HYUNDAI,SANTRO,SUV,MID SIZE,1
202501,KERALA,KL,PATHANAMTHITTA,503,TIRUVALLA / RETAIL,USED VEHICLES,HONDA,SANTRO,SUV,MID SIZE,1
202410,KERALA,KL,PALAKKAD,374,MANNARKKAD / RETAIL,USED VEHICLES,HYUNDAI,NEXON,SEDAN,LUXURY,4
202408,KERALA,KL,ALAPPUZHA,956,KAYAMKULAM / RETAIL,USED VEHICLES,HONDA,CITY,SEDAN,MID SIZE,2
202408,KERALA,KL,KOZHIKODE,767,THAMARASSERY / RETAIL,NEW VEHICLES,HONDA,NEXON,HATCHBACK,LUXURY,6
202505,KERALA,KL,KOLLAM,129,KARUNAGAPPALLY / RETAIL,NEW VEHICLES,MARUTI,SANTRO,SEDAN,SMALL CARS,8
202408,KERALA,KL,PALAKKAD,651,PATTAMBI / RETAIL,NEW VEHICLES,HYUNDAI,CITY,SEDAN,SMALL CARS,6
202409,KERALA,KL,ERNAKULAM,970,NORTH PARAVUR / RETAIL,NEW VEHICLES,TATA,SWIFT,HATCHBACK,SMALL CARS,8
202409,KERALA,KL,ERNAKULAM,520,ERNAKULAM / DISTRIBUTION,NEW VEHICLES,HYUNDAI,SWIFT,HATCHBACK,MID SIZE,7
202410,KERALA,KL,THIRUVANANTHAPURAM,207,NEYYATTINKARA / RETAIL,USED VEHICLES,HYUNDAI,NEXON,HATCHBACK,MID SIZE,4
202504,KERALA,KL,KANNUR,852,KANNUR / COMMERCIAL,USED VEHICLES,TATA,SWIFT,SEDAN,MID SIZE,6
202407,KERALA,KL,PALAKKAD,913,MANNARKKAD / RETAIL,NEW VEHICLES,MARUTI,CITY,HATCHBACK,SMALL CARS,10
202409,KERALA,KL,KANNUR,734,IRITTY / RETAIL,NEW VEHICLES,TATA,CITY,SUV,SMALL CARS,6
202504,KERALA,KL,KOLLAM,612,KOLLAM / COMMERCIAL,NEW VEHICLES,MARUTI,SWIFT,SUV,LUXURY,2
202502,KERALA,KL,WAYANAD,243,KALPETTA,USED VEHICLES,HYUNDAI,NEXON,HATCHBACK,SMALL CARS,9
202507,KERALA,KL,MALAPPURAM,186,KOTTAKKAL / RETAIL,USED VEHICLES,TATA,CITY,HATCHBACK,SMALL CARS,6
202412,KERALA,KL,WAYANAD,427,SULTHAN BATHERY,USED VEHICLES,TATA,SANTRO,SUV,LUXURY,2
202506,KERALA,KL,THRISSUR,269,THRISSUR / RETAIL,USED VEHICLES,TATA,NEXON,SEDAN,MID SIZE,4
202408,KERALA,KL,MALAPPURAM,216,NILAMBUR / RETAIL,USED VEHICLES,TATA,NEXON,HATCHBACK,MID SIZE,5
202503,KERALA,KL,THIRUVANANTHAPURAM,974,NEYYATTINKARA / RETAIL,NEW VEHICLES,TATA,NEXON,SEDAN,MID SIZE,3
202408,KERALA,KL,KOTTAYAM,647,PALA / RETAIL,USED VEHICLES,TATA,CITY,HATCHBACK,SMALL CARS,6
202505,KERALA,KL,KOZHIKODE,925,KOZHIKODE / COMMERCIAL,USED VEHICLES,MARUTI,CITY,SUV,MID SIZE,9
202407,KERALA,KL,KOZHIKODE,982,MUKKAM / RETAIL,NEW VEHICLES,TATA,SWIFT,HATCHBACK,MID SIZE,7
202408,KERALA,KL,KOTTAYAM,543,KOTTAYAM / RETAIL,USED VEHICLES,HYUNDAI,SWIFT,SEDAN,MID SIZE,2
202411,KERALA,KL,THIRUVANANTHAPURAM,780,NEYYATTINKARA / RETAIL,USED VEHICLES,HONDA,NEXON,SUV,MID SIZE,6
202407,KERALA,KL,PATHANAMTHITTA,307,PATHANAMTHITTA / RETAIL,USED VEHICLES,HYUNDAI,NEXON,SUV,SMALL CARS,8
202501,KERALA,KL,KASARAGOD,832,KASARAGOD / RETAIL,USED VEHICLES,HONDA,SANTRO,SUV,MID SIZE,9
202502,KERALA,KL,KOLLAM,538,KARUNAGAPPALLY / RETAIL,NEW VEHICLES,TATA,SANTRO,HATCHBACK,SMALL CARS,7
202507,KERALA,KL,KOZHIKODE,853,KOZHIKODE / DISTRIBUTION,USED VEHICLES,TATA,SANTRO,SUV,LUXURY,7
202411,KERALA,KL,WAYANAD,708,SULTHAN BATHERY,USED VEHICLES,MARUTI,NEXON,SEDAN,LUXURY,9
202407,KERALA,KL,MALAPPURAM,678,KOTTAKKAL / RETAIL,NEW VEHICLES,TATA,SANTRO,HATCHBACK,LUXURY,3
202408,KERALA,KL,PALAKKAD,614,PATTAMBI / RETAIL,USED VEHICLES,TATA,NEXON,SUV,SMALL CARS,9
202501,KERALA,KL,ALAPPUZHA,684,MAVELIKARA / RETAIL,USED VEHICLES,MARUTI,NEXON,SUV,SMALL CARS,6
202504,KERALA,KL,KANNUR,326,IRITTY / RETAIL,USED VEHICLES,HYUNDAI,CITY,SUV,LUXURY,2
202504,KERALA,KL,KOLLAM,140,KARUNAGAPPALLY / RETAIL,NEW VEHICLES,HONDA,SWIFT,HATCHBACK,LUXURY,10
202501,KERALA,KL,KOLLAM,260,KOLLAM / RETAIL,USED VEHICLES,HYUNDAI,CITY,HATCHBACK,MID SIZE,2
202504,KERALA,KL,MALAPPURAM,922,MANJERI / RETAIL,NEW VEHICLES,HONDA,SANTRO,SEDAN,MID SIZE,1
202503,KERALA,KL,KANNUR,889,PAYYANUR / RETAIL,NEW VEHICLES,MARUTI,NEXON,SUV,MID SIZE,6
202506,KERALA,KL,KOTTAYAM,918,KOTTAYAM / COMMERCIAL,NEW VEHICLES,MARUTI,SWIFT,SUV,LUXURY,4
202411,KERALA,KL,ERNAKULAM,371,ERNAKULAM / COMMERCIAL,USED VEHICLES,HYUNDAI,NEXON,SUV,SMALL CARS,3
202502,KERALA,KL,THIRUVANANTHAPURAM,113,KAZHAKUTTAM / RETAIL,USED VEHICLES,TATA,SWIFT,SUV,LUXURY,10
202411,KERALA,KL,ERNAKULAM,804,ERNAKULAM / COMMERCIAL,USED VEHICLES,TATA,SANTRO,SEDAN,MID SIZE,1
202504,KERALA,KL,KOTTAYAM,141,KOTTAYAM / COMMERCIAL,NEW VEHICLES,HYUNDAI,CITY,HATCHBACK,LUXURY,8
202503,KERALA,KL,KASARAGOD,340,KANHANGAD / RETAIL,USED VEHICLES,HYUNDAI,SANTRO,SUV,SMALL CARS,4
202503,KERALA,KL,ERNAKULAM,303,NORTH PARAVUR / RETAIL,USED VEHICLES,MARUTI,CITY,SEDAN,LUXURY,5
202408,KERALA,KL,THRISSUR,483,THRISSUR / COMMERCIAL,USED VEHICLES,HONDA,CITY,HATCHBACK,MID SIZE,10
